corpus_name,docs,query,operator_type,rank_mode,backend,iterations,hits,avg_latency_ms,avg_latency_ci_low_ms,avg_latency_ci_high_ms,p50_latency_ms,p95_latency_ms,min_latency_ms,max_latency_ms,qps,qps_ci_low,qps_ci_high,alloc_bytes_per_query,allocs_per_query
wiki,417728,five AND NOT near,NOT,bm25,mmap-shards,5,62692,27.5720,26.0664,29.0776,27.5170,28.1090,26.1720,29.2980,36.2687,34.3907,38.3636,66138128,949820
wiki,417728,five AND NOT north,NOT,bm25,mmap-shards,5,52954,43.5382,20.1195,66.9569,30.6960,59.5490,28.6340,68.2620,22.9683,14.9350,49.7030,74095574,1140008
wiki,417728,five AND NOT original,NOT,bm25,mmap-shards,5,60180,26.2780,23.6529,28.9031,26.3450,27.7800,22.8270,28.2050,38.0546,34.5983,42.2782,65861313,950479
wiki,417728,five AND NOT point,NOT,bm25,mmap-shards,5,63757,24.0258,23.5319,24.5197,24.0320,24.2700,23.5670,24.5430,41.6219,40.7836,42.4955,65267072,897686
wiki,417728,five AND NOT power,NOT,bm25,mmap-shards,5,66632,25.6768,23.6649,27.6887,26.3140,26.4250,22.9700,27.1560,38.9457,36.1158,42.2567,65071497,856958
wiki,417728,five AND NOT present,NOT,bm25,mmap-shards,5,59450,22.7238,21.4481,23.9995,22.4220,23.4390,21.4960,24.0750,44.0067,41.6674,46.6243,69139624,1046917
wiki,417728,five AND NOT public,NOT,bm25,mmap-shards,5,56273,38.6060,7.0876,70.1244,27.9250,28.5180,25.0560,83.9600,25.9027,14.2604,141.0907,68914379,1014574
wiki,417728,five AND NOT published,NOT,bm25,mmap-shards,5,68063,24.9740,23.5962,26.3518,25.5150,25.6780,23.0720,25.6930,40.0416,37.9481,42.3797,65627644,876933
wiki,417728,five AND NOT rather,NOT,bm25,mmap-shards,5,72194,33.9040,15.9398,51.8682,25.6310,41.9670,22.8220,55.6360,29.4950,19.2797,62.7359,62458179,784712
wiki,417728,five AND NOT related,NOT,bm25,mmap-shards,5,73657,23.3684,22.2246,24.5122,23.3810,24.2760,22.2850,24.2820,42.7928,40.7960,44.9952,62695281,792626
wiki,417728,five AND NOT result,NOT,bm25,mmap-shards,5,65188,21.0924,19.0668,23.1180,21.2000,22.3990,18.9640,22.8890,47.4104,43.2564,52.4471,63818990,860328
wiki,417728,five AND NOT series,NOT,bm25,mmap-shards,5,57517,32.7794,15.4344,50.1244,25.5860,38.5300,22.0210,54.7830,30.5070,19.9503,64.7905,71000032,986319
wiki,417728,five AND NOT short,NOT,bm25,mmap-shards,5,65440,21.8544,19.1995,24.5093,21.7690,22.7190,18.7380,24.6190,45.7574,40.8009,52.0846,64320830,869092
wiki,417728,five AND NOT single,NOT,bm25,mmap-shards,5,63099,26.4562,14.6662,38.2462,21.5640,24.6760,21.2300,43.2580,37.7983,26.1464,68.1838,64708352,891666
wiki,417728,five AND NOT sometimes,NOT,bm25,mmap-shards,5,75779,22.1494,21.1556,23.1432,22.1380,22.6050,20.8960,23.0320,45.1479,43.2093,47.2687,62759595,780246
wiki,417728,five AND NOT south,NOT,bm25,mmap-shards,5,54269,23.9474,21.9303,25.9645,23.4250,25.5690,22.2120,25.7560,41.7582,38.5141,45.5990,73998160,1123929
wiki,417728,five AND NOT style,NOT,bm25,mmap-shards,5,56515,35.7172,15.4843,55.9501,29.0630,31.4160,26.2580,64.6570,27.9977,17.8731,64.5815,102374836,1026226
wiki,417728,five AND NOT third,NOT,bm25,mmap-shards,5,56039,21.5512,19.8313,23.2711,21.7830,21.9520,19.8630,23.5030,46.4011,42.9718,50.4253,64423924,932117
wiki,417728,five AND NOT thus,NOT,bm25,mmap-shards,5,74197,30.5018,15.8616,45.1420,22.7220,39.9390,21.2700,46.3880,32.7850,22.1523,63.0454,62804812,778516
wiki,417728,five AND NOT title,NOT,bm25,mmap-shards,5,52692,23.7852,22.0948,25.4756,24.3750,24.7910,22.0540,25.0880,42.0430,39.2532,45.2596,72880604,1151651
wiki,417728,rights AND NOT copyright,NOT,bm25,mmap-shards,5,37680,14.1106,12.7852,15.4360,13.9670,14.9590,12.6760,15.3400,70.8687,64.7834,78.2157,39010296,223093
wiki,417728,science AND NOT computer,NOT,bm25,mmap-shards,5,35156,25.7390,7.1283,44.3497,17.2130,31.5670,14.0860,49.5500,38.8515,22.5481,140.2850,43532457,371287
wiki,417728,women AND NOT men,NOT,bm25,mmap-shards,5,27884,17.0720,15.8924,18.2516,17.0120,17.6280,15.7200,18.2430,58.5754,54.7898,62.9230,51126468,587792
wiki,417728,five OR area,OR,bm25,mmap-shards,5,198245,56.6976,31.6326,81.7626,48.7340,48.8350,45.6200,92.7400,17.6374,12.2305,31.6130,127125200,1755810
wiki,417728,five OR back,OR,bm25,mmap-shards,5,149810,35.0082,30.2543,39.7621,34.8660,36.2000,30.6590,40.7110,28.5647,25.1496,33.0532,96894078,1395801
wiki,417728,five OR book,OR,bm25,mmap-shards,5,143795,35.2692,31.6779,38.8605,35.5530,35.9590,31.9190,39.5290,28.3534,25.7331,31.5677,92779096,1254292
wiki,417728,five OR caption,OR,bm25,mmap-shards,5,226629,57.4818,24.5742,90.3894,48.6700,51.5770,40.1420,104.1980,17.3968,11.0632,40.6931,128883712,2039209
wiki,417728,five OR central,OR,bm25,mmap-shards,5,152378,39.2230,32.7350,45.7110,40.4650,43.2290,33.4250,44.8780,25.4952,21.8766,30.5483,96985472,1333974
wiki,417728,five OR city,OR,bm25,mmap-shards,5,192413,53.9388,50.8936,56.9840,52.9160,56.4600,51.6080,56.6880,18.5395,17.5488,19.6488,128809670,1773958
wiki,417728,five OR country,OR,bm25,mmap-shards,5,188760,58.2004,20.5589,95.8419,43.6730,49.0530,42.9670,112.2490,17.1820,10.4339,48.6407,113763929,1699747
wiki,417728,five OR created,OR,bm25,mmap-shards,5,143612,36.3918,33.5891,39.1945,36.4790,37.4030,32.9420,39.0990,27.4787,25.5138,29.7716,91321283,1266478
wiki,417728,five OR death,OR,bm25,mmap-shards,5,168164,42.3578,40.9642,43.7514,42.5890,42.9790,40.5400,43.4850,23.6084,22.8564,24.4116,105662659,1503385
wiki,417728,five OR described,OR,bm25,mmap-shards,5,135460,48.8866,15.2980,82.4752,34.8240,47.7480,31.7400,95.9780,20.4555,12.1249,65.3682,85509974,1173135
wiki,417728,five OR developed,OR,bm25,mmap-shards,5,136245,35.7546,31.6455,39.8637,35.4530,38.8270,31.1060,39.0300,27.9684,25.0855,31.6001,85822939,1177947
wiki,417728,five OR development,OR,bm25,mmap-shards,5,139496,43.6552,16.0122,71.2982,34.5700,36.7950,29.6370,83.2150,22.9068,14.0256,62.4524,88535987,1216408
wiki,417728,five OR down,OR,bm25,mmap-shards,5,145607,33.6950,31.9355,35.4545,33.3390,34.8720,31.9350,35.3860,29.6780,28.2052,31.3131,93902168,1334599
wiki,417728,five OR either,OR,bm25,mmap-shards,5,132215,47.6378,24.2967,70.9789,41.2130,42.3430,34.9210,80.8840,20.9917,14.0887,41.1579,84617592,1136599
wiki,417728,five OR established,OR,bm25,mmap-shards,5,187258,42.7290,37.5016,47.9564,42.7530,42.9310,37.9970,49.3600,23.4033,20.8523,26.6655,113524411,1670289
wiki,417728,five OR family,OR,bm25,mmap-shards,5,180101,39.5136,36.9353,42.0919,38.7530,39.2360,37.8710,43.1240,25.3077,23.7575,27.0744,109306278,1602696
wiki,417728,five OR former,OR,bm25,mmap-shards,5,170612,48.8208,21.5581,76.0835,44.7610,45.2940,33.2890,86.7580,20.4831,13.1435,46.3863,107446515,1568209
wiki,417728,five OR further,OR,bm25,mmap-shards,5,137880,33.9928,29.2228,38.7628,34.7200,35.7000,29.0950,39.0050,29.4180,25.7980,34.2198,87422505,1238413
wiki,417728,five OR held,OR,bm25,mmap-shards,5,146011,43.3524,26.4073,60.2975,36.0240,48.2810,31.6100,65.0750,23.0668,16.5844,37.8684,94699276,1344303
wiki,417728,five OR important,OR,bm25,mmap-shards,5,136209,30.3122,28.2805,32.3439,30.2650,31.7470,28.2330,32.0880,32.9900,30.9177,35.3600,86745736,1171145
wiki,417728,five OR included,OR,bm25,mmap-shards,5,148388,45.3576,31.0677,59.6475,42.6390,55.6840,32.2080,58.7980,22.0470,16.7652,32.1878,96416795,1384019
wiki,417728,five OR just,OR,bm25,mmap-shards,5,143251,32.6634,29.7422,35.5846,31.8470,32.6810,31.0370,36.6950,30.6153,28.1021,33.6222,91028081,1309128
wiki,417728,five OR less,OR,bm25,mmap-shards,5,133817,41.4592,18.8047,64.1137,33.8900,34.6140,31.6720,74.0440,24.1201,15.5973,53.1782,85705577,1166453
wiki,417728,five OR making,OR,bm25,mmap-shards,5,135891,31.5314,25.7641,37.2987,29.6530,31.8540,28.0700,39.4310,31.7144,26.8106,38.8137,86895576,1224586
wiki,417728,five OR named,OR,bm25,mmap-shards,5,176851,41.3266,38.6122,44.0410,41.2300,42.1530,38.5630,44.4320,24.1975,22.7061,25.8985,107352870,1604391
wiki,417728,five OR near,OR,bm25,mmap-shards,5,153548,49.3854,30.4379,68.3329,43.3570,62.2610,33.2820,68.6330,20.2489,14.6342,32.8538,96267406,1359657
wiki,417728,five OR north,OR,bm25,mmap-shards,5,180050,45.1482,42.4646,47.8318,44.3280,47.2820,42.4650,47.4650,22.1493,20.9066,23.5490,115060595,1632047
wiki,417728,five OR original,OR,bm25,mmap-shards,5,151127,46.5632,25.8485,67.2779,39.1580,40.4760,38.3470,76.3730,21.4762,14.8637,38.6870,96658665,1362987
wiki,417728,five OR point,OR,bm25,mmap-shards,5,144123,36.8456,31.1301,42.5611,35.0730,39.3150,32.3640,43.6520,27.1403,23.4956,32.1233,92567963,1285497
wiki,417728,five OR power,OR,bm25,mmap-shards,5,138570,38.8866,31.0721,46.7011,36.1460,45.3800,32.5470,45.8930,25.7158,21.4128,32.1832,89884636,1224853
wiki,417728,five OR present,OR,bm25,mmap-shards,5,169765,54.9214,22.4970,87.3458,44.0110,48.6040,39.4600,101.2350,18.2078,11.4487,44.4504,103772052,1499014
wiki,417728,five OR public,OR,bm25,mmap-shards,5,159488,40.5232,36.7778,44.2686,41.6010,42.5780,37.2780,43.7800,24.6772,22.5894,27.1903,102021315,1455649
wiki,417728,five OR published,OR,bm25,mmap-shards,5,144204,40.7552,13.0291,68.4813,32.3410,33.7520,28.2560,80.4950,24.5367,14.6025,76.7511,90650505,1251864
wiki,417728,five OR rather,OR,bm25,mmap-shards,5,130472,30.1500,25.4121,34.8879,27.8660,32.4300,26.8470,35.7700,33.1675,28.6632,39.3513,83003843,1119756
wiki,417728,five OR related,OR,bm25,mmap-shards,5,133482,41.8466,15.5972,68.0960,32.5870,34.7590,30.5070,79.5690,23.8968,14.6852,64.1140,83961641,1129215
wiki,417728,five OR result,OR,bm25,mmap-shards,5,138414,33.9194,27.4735,40.3653,33.1800,34.3890,28.2400,42.2380,29.4817,24.7737,36.3988,88312216,1232361
wiki,417728,five OR series,OR,bm25,mmap-shards,5,153807,48.8326,32.6521,65.0131,43.3180,47.7410,38.6080,71.4200,20.4781,15.3815,30.6259,103732928,1412178
wiki,417728,five OR short,OR,bm25,mmap-shards,5,140276,31.8268,30.3799,33.2737,32.1840,32.8790,30.5320,32.8910,31.4201,30.0538,32.9165,89534459,1243957
wiki,417728,five OR single,OR,bm25,mmap-shards,5,142203,31.0658,27.9163,34.2153,30.0210,33.6880,28.4910,33.8720,32.1897,29.2267,35.8213,92648232,1277630
wiki,417728,five OR sometimes,OR,bm25,mmap-shards,5,133141,38.1956,25.3241,51.0671,34.7990,36.2900,30.7860,56.3650,26.1810,19.5821,39.4881,83843798,1109935
wiki,417728,five OR south,OR,bm25,mmap-shards,5,178079,37.8046,33.3767,42.2325,37.1230,40.4520,33.6600,42.3480,26.4518,23.6784,29.9610,114863681,1608247
wiki,417728,five OR style,OR,bm25,mmap-shards,5,154832,49.4042,25.0960,73.7124,41.6400,42.6080,38.8700,84.3260,20.2412,13.5662,39.8470,142853766,1457104
wiki,417728,five OR third,OR,bm25,mmap-shards,5,143341,44.1344,21.1772,67.0916,37.3380,37.4200,32.5140,77.0190,22.6581,14.9050,47.2206,93789068,1341498
wiki,417728,five OR thus,OR,bm25,mmap-shards,5,131210,29.2142,27.2131,31.2153,29.2970,29.5150,27.0670,31.5330,34.2299,32.0356,36.7470,83949440,1109083
wiki,417728,five OR title,OR,bm25,mmap-shards,5,183192,48.2542,22.3838,74.1246,38.5760,42.1110,36.6970,85.3660,20.7236,13.4908,44.6753,114105523,1650924
wiki,417728,rights OR equality,OR,bm25,mmap-shards,5,41807,16.2778,15.3661,17.1895,16.0300,16.3730,15.6010,17.4940,61.4334,58.1750,65.0784,42041777,324453
wiki,417728,scientist OR scientists,OR,bm25,mmap-shards,5,23170,12.2290,10.2243,14.2337,11.9720,12.1130,10.9490,14.9720,81.7728,70.2558,97.8061,33984452,203886
wiki,417728,suffrage OR vote,OR,bm25,mmap-shards,5,22596,13.0748,12.2231,13.9265,12.8120,13.7790,12.2890,13.8130,76.4830,71.8057,81.8121,33801068,174265
wiki,417728,women OR female,OR,bm25,mmap-shards,5,98828,36.1384,34.6157,37.6611,35.8910,37.0360,34.5410,37.6490,27.6714,26.5526,28.8887,72073152,843249
wiki,417728,women OR feminism,OR,bm25,mmap-shards,5,52537,17.1752,15.3531,18.9973,16.7600,17.7590,15.5640,19.3910,58.2235,52.6390,65.1335,47709500,386967
wiki,417728,"""17th century""",PHRASE,bm25,mmap-shards,5,14410,34.0710,13.6005,54.5415,23.8720,42.6150,22.2910,59.2480,29.3505,18.3347,73.5266,60636468,906304
wiki,417728,"""18th century""",PHRASE,bm25,mmap-shards,5,19169,25.7906,22.5076,29.0736,26.7570,26.9480,21.1930,27.8940,38.7738,34.3954,44.4295,62509296,941425
wiki,417728,"""19th century""",PHRASE,bm25,mmap-shards,5,42812,31.9160,22.2750,41.5570,28.9140,29.5920,26.8720,45.6920,31.3322,24.0633,44.8934,72054819,1105838
wiki,417728,"""20th century""",PHRASE,bm25,mmap-shards,5,70969,37.1200,33.6126,40.6274,36.8750,38.5290,33.2980,40.8720,26.9397,24.6139,29.7508,83161969,1304404
wiki,417728,"""21st century""",PHRASE,bm25,mmap-shards,5,29875,25.6132,22.7208,28.5056,25.1100,27.3160,23.3170,28.6800,39.0424,35.0808,44.0125,65412876,1002004
wiki,417728,"""ada lovelace""",PHRASE,bm25,mmap-shards,5,92,11.2224,0.8492,21.5956,7.7200,8.0530,7.0920,26.1510,89.1075,46.3058,1177.5104,25377011,15448
wiki,417728,"""align center""",PHRASE,bm25,mmap-shards,5,44875,42.0480,39.1284,44.9676,43.2380,43.5660,38.5050,44.1240,23.7823,22.2382,25.5569,160105185,1047058
wiki,417728,"""birth date""",PHRASE,bm25,mmap-shards,5,72486,43.4732,9.4172,77.5292,32.1030,34.0000,28.6330,92.4130,23.0027,12.8984,106.1889,85046369,1436167
wiki,417728,"""birth name""",PHRASE,bm25,mmap-shards,5,37734,39.9592,25.3094,54.6090,33.5320,52.2050,29.4220,53.3540,25.0255,18.3120,39.5110,99860140,1934307
wiki,417728,"""birth place""",PHRASE,bm25,mmap-shards,5,70174,27.6976,26.1540,29.2412,27.2140,28.7020,26.4070,29.3030,36.1042,34.1983,38.2351,84471518,1422151
wiki,417728,"""births category""",PHRASE,bm25,mmap-shards,5,83931,53.8650,34.0433,73.6867,45.3300,54.9170,43.8650,81.2200,18.5649,13.5710,29.3744,173161948,2589501
wiki,417728,"""category people""",PHRASE,bm25,mmap-shards,5,50320,60.1574,41.6977,78.6171,52.2080,62.6560,49.0370,85.0860,16.6231,12.7199,23.9821,198244620,3084182
wiki,417728,"""class wikitable""",PHRASE,bm25,mmap-shards,5,81801,37.8162,13.6649,61.9675,30.3110,30.4770,25.8930,72.4510,26.4437,16.1375,73.1804,85004852,1214670
wiki,417728,"""date birth""",PHRASE,bm25,mmap-shards,5,61184,26.1534,25.4853,26.8215,26.4130,26.4320,25.4080,26.7240,38.2359,37.2836,39.2382,82043596,1413646
wiki,417728,"""date death""",PHRASE,bm25,mmap-shards,5,49772,36.1594,18.3840,53.9348,26.4460,50.5870,25.1890,53.0280,27.6553,18.5409,54.3951,83730107,1493572
wiki,417728,"""death date""",PHRASE,bm25,mmap-shards,5,56855,28.0278,27.1376,28.9180,27.8740,28.1830,27.3530,29.1790,35.6789,34.5805,36.8492,85889588,1507692
wiki,417728,"""death place""",PHRASE,bm25,mmap-shards,5,54230,37.2358,18.5106,55.9610,28.9300,41.8940,26.0670,61.7440,26.8559,17.8696,54.0232,85743929,1493120
wiki,417728,"""deaths category""",PHRASE,bm25,mmap-shards,5,56366,51.4668,35.5730,67.3606,42.9890,63.3910,41.6140,67.3970,19.4300,14.8455,28.1112,161063041,2438418
wiki,417728,"""each other""",PHRASE,bm25,mmap-shards,5,23777,40.0424,34.5941,45.4907,42.1800,42.9680,34.5820,44.3650,24.9735,21.9825,28.9066,96934483,1841633
wiki,417728,"""even though""",PHRASE,bm25,mmap-shards,5,14852,31.1088,17.4375,44.7801,24.1800,41.2890,21.8720,44.8300,32.1452,22.3313,57.3477,53502971,840610
wiki,417728,"""female scientists""",PHRASE,bm25,mmap-shards,5,50,14.3222,12.5198,16.1246,13.7880,13.9870,13.4270,16.8890,69.8217,62.0171,79.8734,37339489,392424
wiki,417728,"""feminist movement""",PHRASE,bm25,mmap-shards,5,261,10.4828,9.9592,11.0064,10.5470,10.5710,9.8240,10.9980,95.3944,90.8565,100.4093,33125072,242724
wiki,417728,"""first time""",PHRASE,bm25,mmap-shards,5,29578,62.1264,50.7606,73.4922,58.9240,60.7970,55.7840,78.1440,16.0962,13.6069,19.7003,129782945,2330125
wiki,417728,"""many other""",PHRASE,bm25,mmap-shards,5,15741,59.6652,27.4038,91.9266,49.0250,49.3310,44.9240,106.0370,16.7602,10.8782,36.4913,105027038,2092701
wiki,417728,"""marie curie""",PHRASE,bm25,mmap-shards,5,306,8.1714,7.4860,8.8568,8.2730,8.5400,7.2360,8.6160,122.3781,112.9074,133.5829,27319336,73780
wiki,417728,"""most common""",PHRASE,bm25,mmap-shards,5,12907,34.1434,33.3331,34.9537,34.1390,34.4510,33.1530,34.9300,29.2882,28.6093,30.0002,74010259,1314166
wiki,417728,"""most important""",PHRASE,bm25,mmap-shards,5,16925,43.7108,17.9398,69.4818,35.4010,39.1560,30.1170,80.3820,22.8776,14.3923,55.7420,73683064,1291024
wiki,417728,"""nbsp million""",PHRASE,bm25,mmap-shards,5,10782,27.6546,23.7918,31.5174,27.4160,29.0220,24.3940,32.1770,36.1603,31.7285,42.0313,69787457,892920
wiki,417728,"""north america""",PHRASE,bm25,mmap-shards,5,22046,37.8304,2.4988,73.1620,25.5210,26.1400,23.4930,88.7100,26.4338,13.6683,400.1896,65331979,1006831
wiki,417728,"""other hand""",PHRASE,bm25,mmap-shards,5,10875,34.8000,32.7191,36.8809,35.3000,35.4580,32.7710,36.9760,28.7356,27.1143,30.5632,82158982,1486543
wiki,417728,"""prime minister""",PHRASE,bm25,mmap-shards,5,20233,28.6684,7.9977,49.3391,17.0910,42.1620,16.0570,50.9950,34.8816,20.2679,125.0366,44130880,397654
wiki,417728,"""right thumb""",PHRASE,bm25,mmap-shards,5,17717,46.0776,42.1589,49.9963,47.8390,48.0640,40.9270,48.4060,21.7025,20.0015,23.7198,107260606,1792514
wiki,417728,"""same time""",PHRASE,bm25,mmap-shards,5,24106,46.9054,26.2225,67.5883,41.5540,44.7810,32.9510,75.6860,21.3195,14.7955,38.1351,89758043,1688137
wiki,417728,"""same year""",PHRASE,bm25,mmap-shards,5,24570,30.0554,26.2575,33.8533,29.1580,31.5470,27.3680,34.6370,33.2719,29.5392,38.0844,85661128,1582786
wiki,417728,"""style text""",PHRASE,bm25,mmap-shards,5,34671,42.9060,33.1928,52.6192,39.8040,43.6540,36.2160,56.0600,23.3068,19.0045,30.1270,137833265,967177
wiki,417728,"""text align""",PHRASE,bm25,mmap-shards,5,39050,46.0136,28.5507,63.4765,42.1770,46.0750,33.2990,69.7360,21.7327,15.7539,35.0254,137423766,820088
wiki,417728,"""thumb left""",PHRASE,bm25,mmap-shards,5,47094,53.1364,35.9044,70.3684,47.7250,47.9660,45.0260,77.8800,18.8195,14.2109,27.8517,116700809,1871506
wiki,417728,"""thumb right""",PHRASE,bm25,mmap-shards,5,60583,50.1986,40.4900,59.9072,50.1540,51.1590,42.8540,62.6080,19.9209,16.6925,24.6975,122301238,1876714
wiki,417728,"""thumb upright""",PHRASE,bm25,mmap-shards,5,35139,35.7018,32.3199,39.0837,35.1650,35.9750,32.6630,40.0580,28.0098,25.5861,30.9407,84288891,1341995
wiki,417728,"""took place""",PHRASE,bm25,mmap-shards,5,25104,33.1896,10.0711,56.3081,25.8850,25.9810,22.3600,66.3960,30.1299,17.7594,99.2935,72031982,1321869
wiki,417728,"""united kingdom""",PHRASE,bm25,mmap-shards,5,44469,30.3384,27.0740,33.6028,30.5210,32.3570,27.5180,33.4230,32.9615,29.7595,36.9357,87440702,1390992
wiki,417728,"""united nations""",PHRASE,bm25,mmap-shards,5,9746,33.2316,17.1015,49.3617,24.9810,37.3590,24.6000,54.3450,30.0918,20.2586,58.4745,70486740,1116235
wiki,417728,"""united states""",PHRASE,bm25,mmap-shards,5,154546,71.7606,53.4358,90.0854,70.6550,72.6990,59.7250,95.8910,13.9352,11.1006,18.7140,144289540,2194054
wiki,417728,"""university press""",PHRASE,bm25,mmap-shards,5,18221,22.9084,20.2004,25.6164,23.6010,24.5910,19.9250,25.0340,43.6521,39.0375,49.5040,63521368,871739
wiki,417728,"""voting rights""",PHRASE,bm25,mmap-shards,5,1302,11.2046,9.0563,13.3529,11.3230,12.7330,9.3610,13.0650,89.2491,74.8903,110.4200,34029660,256802
wiki,417728,"""well known""",PHRASE,bm25,mmap-shards,5,20761,41.1722,25.3903,56.9541,38.3350,47.5250,29.5050,59.8880,24.2882,17.5580,39.3852,86681944,1742220
wiki,417728,"""wikitable sortable""",PHRASE,bm25,mmap-shards,5,27705,18.0894,17.0826,19.0962,18.4660,18.7420,17.0610,18.7980,55.2810,52.3665,58.5391,50183888,631539
wiki,417728,"""women rights""",PHRASE,bm25,mmap-shards,5,22,14.3950,12.6462,16.1438,13.5100,15.7220,13.2460,16.1310,69.4686,61.9434,79.0749,42445353,468463
wiki,417728,"""years later""",PHRASE,bm25,mmap-shards,5,26190,49.2550,27.1010,71.4090,38.7930,62.7270,34.4230,73.7800,20.3025,14.0038,36.8990,98952444,1918765
wiki,417728,"""york city""",PHRASE,bm25,mmap-shards,5,27394,32.3142,31.2195,33.4089,32.1200,32.5140,31.3500,33.7000,30.9461,29.9321,32.0313,85439222,1237573
wiki,417728,back,TERM,bm25,mmap-shards,5,94882,30.1948,1.6206,58.7690,19.8760,21.1550,19.1230,71.3450,33.1183,17.0158,617.0376,40409227,481972
wiki,417728,book,TERM,bm25,mmap-shards,5,76180,18.1302,16.7016,19.5588,18.1570,18.2730,16.4620,19.7070,55.1566,51.1280,59.8743,38708515,390541
wiki,417728,caption,TERM,bm25,mmap-shards,5,184944,29.9770,28.0973,31.8567,30.0130,31.2580,28.1740,31.6620,33.3589,31.3906,35.5906,52720152,932279
wiki,417728,city,TERM,bm25,mmap-shards,5,144828,30.9390,29.1988,32.6792,30.8100,31.0080,29.1990,33.1020,32.3217,30.6005,34.2480,58929156,752920
wiki,417728,country,TERM,bm25,mmap-shards,5,137410,26.6338,22.9955,30.2721,27.4820,27.7710,21.5800,29.1910,37.5463,33.0338,43.4867,47433678,697264
wiki,417728,death,TERM,bm25,mmap-shards,5,110338,21.1264,20.3588,21.8940,21.3550,21.3690,20.1990,21.8310,47.3341,45.6745,49.1189,44528433,561612
wiki,417728,described,TERM,bm25,mmap-shards,5,65526,15.9142,13.5643,18.2641,15.4770,17.7580,13.5600,17.9290,62.8370,54.7522,73.7229,35201307,333101
wiki,417728,developed,TERM,bm25,mmap-shards,5,66185,29.8360,2.0748,57.5972,19.9880,27.4420,15.6180,69.0010,33.5166,17.3619,481.9858,35445827,336673
wiki,417728,development,TERM,bm25,mmap-shards,5,71195,16.6290,15.2096,18.0484,16.2170,17.2850,15.3230,18.2460,60.1359,55.4067,65.7477,36919304,363352
wiki,417728,down,TERM,bm25,mmap-shards,5,86835,16.6050,15.4891,17.7209,16.2350,17.5160,15.5190,17.5620,60.2228,56.4305,64.5616,38821824,440850
wiki,417728,education,TERM,bm25,mmap-shards,5,56778,14.2090,13.0420,15.3760,14.3830,14.8880,12.6650,15.0130,70.3779,65.0365,76.6753,34794667,290983
wiki,417728,either,TERM,bm25,mmap-shards,5,60580,15.8846,14.2619,17.5073,15.8580,16.3550,13.8910,17.5070,62.9541,57.1190,70.1169,34194313,308019
wiki,417728,equality,TERM,bm25,mmap-shards,5,5665,9.4742,2.9035,16.0449,7.2290,7.4700,6.8210,18.9310,105.5498,62.3249,344.4174,25873803,31849
wiki,417728,established,TERM,bm25,mmap-shards,5,133559,24.7818,21.8862,27.6774,25.3800,26.2660,22.3570,27.5280,40.3522,36.1306,45.6909,47866353,678049
wiki,417728,family,TERM,bm25,mmap-shards,5,124272,23.5684,21.8094,25.3274,23.2790,24.5050,21.8710,25.4420,42.4297,39.4829,45.8519,46028576,631132
wiki,417728,feminism,TERM,bm25,mmap-shards,5,1432,6.4432,6.1663,6.7201,6.4410,6.6330,6.1270,6.6730,155.2024,148.8063,162.1731,25219732,10315
wiki,417728,feminist,TERM,bm25,mmap-shards,5,4105,18.6884,0.3459,37.0309,9.9420,33.1830,6.9030,36.3610,53.5091,27.0045,2891.2879,25655208,24026
wiki,417728,five,TERM,bm25,mmap-shards,5,96888,16.3086,15.1301,17.4871,16.4210,16.4630,14.9910,17.6340,61.3173,57.1850,66.0935,40500195,491581
wiki,417728,former,TERM,bm25,mmap-shards,5,118788,19.2746,18.2957,20.2535,18.9550,19.7870,18.3350,20.3410,51.8818,49.3742,54.6576,44996438,603618
wiki,417728,further,TERM,bm25,mmap-shards,5,73980,15.8492,15.2035,16.4949,16.0030,16.1020,15.2250,16.4970,63.0947,60.6250,65.7741,36472982,375440
wiki,417728,important,TERM,bm25,mmap-shards,5,65344,18.1768,11.6785,24.6751,18.1240,18.5350,13.3830,26.6020,55.0152,40.5267,85.6272,35278892,332323
wiki,417728,included,TERM,bm25,mmap-shards,5,93366,18.3956,14.8388,21.9524,18.8700,20.0310,15.1290,22.0230,54.3608,45.5532,67.3907,39703460,473308
wiki,417728,just,TERM,bm25,mmap-shards,5,83441,15.6970,13.9824,17.4116,15.3640,16.6740,14.2320,17.5360,63.7064,57.4330,71.5185,37932160,423111
wiki,417728,less,TERM,bm25,mmap-shards,5,64488,16.9090,15.9244,17.8936,17.3240,17.3290,15.8100,17.7210,59.1401,55.8859,62.7968,34977331,327882
wiki,417728,making,TERM,bm25,mmap-shards,5,72018,15.9500,14.9891,16.9109,16.0400,16.6470,14.8810,16.6910,62.6959,59.1334,66.7152,36055728,365485
wiki,417728,named,TERM,bm25,mmap-shards,5,124340,29.2976,11.3708,47.2244,20.1690,39.3190,18.0040,49.8060,34.1325,21.1755,87.9449,44747739,629287
wiki,417728,north,TERM,bm25,mmap-shards,5,127096,21.8620,20.3804,23.3436,22.3810,22.5220,20.1080,23.0850,45.7415,42.8383,49.0668,49450537,651852
wiki,417728,original,TERM,bm25,mmap-shards,5,90947,17.1964,15.0236,19.3692,17.3090,18.4940,14.9020,19.2040,58.1517,51.6282,66.5622,39886664,462375
wiki,417728,point,TERM,bm25,mmap-shards,5,80366,15.6036,14.4581,16.7491,15.9190,16.2260,14.3300,16.5590,64.0878,59.7046,69.1655,38458937,409623
